,Project Name,Package Name,Type Name,Code Smell
13321,spring-framework,org.springframework.http.server.reactive,HeaderNamesIterator,Unutilized Abstraction
13322,spring-framework,org.springframework.http.server.reactive,HttpHandlerDecoratorFactory,Unnecessary Abstraction
13323,spring-framework,org.springframework.http.server.reactive,HttpHeadResponseDecorator,Unutilized Abstraction
13324,spring-framework,org.springframework.http.server.reactive,ServletHttpHandlerAdapter,Cyclic-Dependent Modularization
13325,spring-framework,org.springframework.http.server.reactive,ServletHttpHandlerAdapter,Insufficient Modularization
13326,spring-framework,org.springframework.http.server.reactive,HttpHandlerAsyncListener,Cyclic-Dependent Modularization
13327,spring-framework,org.springframework.http.server.reactive,HandlerResultSubscriber,Cyclic-Dependent Modularization
13328,spring-framework,org.springframework.http.server.reactive,JettyHttpHandlerAdapter,Unutilized Abstraction
13329,spring-framework,org.springframework.http.server.reactive,JettyHttpHandlerAdapter,Broken Hierarchy
13330,spring-framework,org.springframework.http.server.reactive,Jetty12ServerHttpResponse,Unutilized Abstraction
13331,spring-framework,org.springframework.http.server.reactive,ReactorNetty2ServerHttpResponse,Unutilized Abstraction
13332,spring-framework,org.springframework.http.server.reactive,AbstractListenerServerHttpResponse,Unutilized Abstraction
13333,spring-framework,org.springframework.http.server.reactive,AbstractListenerServerHttpResponse,Broken Hierarchy
13334,spring-framework,org.springframework.http.server.reactive,AbstractListenerWriteProcessor,Insufficient Modularization
13335,spring-framework,org.springframework.http.server.reactive,ReactorServerHttpResponse,Unutilized Abstraction
13336,spring-framework,org.springframework.http.server.reactive,HttpHandler,Wide Hierarchy
13337,spring-framework,org.springframework.http.server.reactive,UndertowServerHttpRequest,Unutilized Abstraction
13338,spring-framework,org.springframework.http.server.reactive,UndertowServerHttpRequest,Cyclic-Dependent Modularization
13339,spring-framework,org.springframework.http.server.reactive,RequestBodyPublisher,Broken Hierarchy
13340,spring-framework,org.springframework.http.server.reactive,RequestBodyPublisher,Cyclic-Dependent Modularization
13341,spring-framework,org.springframework.http.server.reactive,ServletServerHttpRequest,Unutilized Abstraction
13342,spring-framework,org.springframework.http.server.reactive,ServletServerHttpRequest,Insufficient Modularization
13343,spring-framework,org.springframework.http.server.reactive,RequestAsyncListener,Unutilized Abstraction
13344,spring-framework,org.springframework.http.server.reactive,RequestBodyPublisher,Unutilized Abstraction
13345,spring-framework,org.springframework.http.server.reactive,RequestBodyPublisherReadListener,Unutilized Abstraction
13346,spring-framework,org.springframework.http.server.reactive,AbstractListenerReadPublisher,Insufficient Modularization
13347,spring-framework,org.springframework.http.server.reactive,ReadSubscription,Unutilized Abstraction
13348,spring-framework,org.springframework.http.server.reactive,TomcatHeadersAdapter,Insufficient Modularization
13349,spring-framework,org.springframework.http.server.reactive,EntryIterator,Unutilized Abstraction
13350,spring-framework,org.springframework.http.server.reactive,HeaderEntry,Unutilized Abstraction
13351,spring-framework,org.springframework.http.server.reactive,HeaderNames,Unutilized Abstraction
13352,spring-framework,org.springframework.http.server.reactive,HeaderNamesIterator,Unutilized Abstraction
13353,spring-framework,org.springframework.http.server.reactive,ReactorNetty2ServerHttpRequest,Unutilized Abstraction
13354,spring-framework,org.springframework.http.server.reactive,AbstractListenerWriteFlushProcessor,Insufficient Modularization
13355,spring-framework,org.springframework.http.server.reactive,WriteResultSubscriber,Unutilized Abstraction
13356,spring-framework,org.springframework.http.server.reactive,UndertowHttpHandlerAdapter,Unutilized Abstraction
13357,spring-framework,org.springframework.http.server.reactive,HandlerResultSubscriber,Unutilized Abstraction
13358,spring-framework,org.springframework.http.server.reactive,ServletServerHttpResponse,Unutilized Abstraction
13359,spring-framework,org.springframework.http.server.reactive,ServletServerHttpResponse,Broken Hierarchy
13360,spring-framework,org.springframework.http.server.reactive,ServletServerHttpResponse,Insufficient Modularization
13361,spring-framework,org.springframework.http.server.reactive,ResponseBodyWriteListener,Unutilized Abstraction
13362,spring-framework,org.springframework.http.server.reactive,ResponseBodyFlushProcessor,Unutilized Abstraction
13363,spring-framework,org.springframework.http.server.reactive,ResponseBodyFlushProcessor,Broken Hierarchy
13364,spring-framework,org.springframework.http.server.reactive,ResponseBodyProcessor,Unutilized Abstraction
13365,spring-framework,org.springframework.http.server.reactive,ResponseBodyProcessor,Broken Hierarchy
13366,spring-framework,org.springframework.http.server.reactive,ServerHttpRequestDecorator,Unexploited Encapsulation
13367,spring-framework,org.springframework.http.server.reactive,ServerHttpRequestDecorator,Missing Hierarchy
13368,spring-framework,org.springframework.http.server.reactive,AbstractServerHttpResponse,Unutilized Abstraction
13369,spring-framework,org.springframework.http.server.reactive.observation,DefaultServerRequestObservationConventionTests,Unutilized Abstraction
13370,spring-framework,org.springframework.http.server.reactive.observation,ServerRequestObservationContext,Deficient Encapsulation
13371,spring-framework,org.springframework.http.server.reactive.observation,DefaultServerRequestObservationConvention,Broken Hierarchy
13372,spring-framework,org.springframework.web.context.request,ServletWebRequestHttpMethodsTests,Unutilized Abstraction
13373,spring-framework,org.springframework.web.context.request,ServletWebRequestHttpMethodsTests,Insufficient Modularization
13374,spring-framework,org.springframework.web.context.request,SessionScopeTests,Unutilized Abstraction
13375,spring-framework,org.springframework.web.context.request,CustomDestructionAwareBeanPostProcessor,Unutilized Abstraction
13376,spring-framework,org.springframework.web.context.request,CustomSerializableDestructionAwareBeanPostProcessor,Unutilized Abstraction
13377,spring-framework,org.springframework.web.context.request,WebApplicationContextScopeTests,Unutilized Abstraction
13378,spring-framework,org.springframework.web.context.request,ServletRequestAttributesTests,Unutilized Abstraction
13379,spring-framework,org.springframework.web.context.request,RequestAndSessionScopedBeanTests,Unutilized Abstraction
13380,spring-framework,org.springframework.web.context.request,ServletWebRequestTests,Unutilized Abstraction
13381,spring-framework,org.springframework.web.context.request,RequestScopeTests,Unutilized Abstraction
13382,spring-framework,org.springframework.web.context.request,RequestScopeTests,Deficient Encapsulation
13383,spring-framework,org.springframework.web.context.request,ProviderBean,Deficient Encapsulation
13384,spring-framework,org.springframework.web.context.request,RequestContextListenerTests,Unutilized Abstraction
13385,spring-framework,org.springframework.web.context.request,RequestScopedProxyTests,Unutilized Abstraction
13386,spring-framework,org.springframework.web.context.request,RequestScopedProxyTests,Deficient Encapsulation
13387,spring-framework,org.springframework.web.context.request,ProviderBean,Unutilized Abstraction
13388,spring-framework,org.springframework.web.context.request,ProviderBean,Deficient Encapsulation
13389,spring-framework,org.springframework.web.context.request,FacesWebRequest,Unutilized Abstraction
13390,spring-framework,org.springframework.web.context.request,FacesWebRequest,Broken Hierarchy
13391,spring-framework,org.springframework.web.context.request,FacesWebRequest,Insufficient Modularization
13392,spring-framework,org.springframework.web.context.request,DestructionCallbackBindingListener,Unutilized Abstraction
13393,spring-framework,org.springframework.web.context.request,AsyncWebRequestInterceptor,Unutilized Abstraction
13394,spring-framework,org.springframework.web.context.request,FacesRequestAttributes,Unutilized Abstraction
13395,spring-framework,org.springframework.web.context.request,AbstractRequestAttributes,Unutilized Abstraction
13396,spring-framework,org.springframework.web.context.request,AbstractRequestAttributes,Broken Hierarchy
13397,spring-framework,org.springframework.web.context.request,AbstractRequestAttributesScope,Unutilized Abstraction
13398,spring-framework,org.springframework.web.context.request,SessionScope,Unutilized Abstraction
13399,spring-framework,org.springframework.web.context.request,ServletRequestAttributes,Unutilized Abstraction
13400,spring-framework,org.springframework.web.context.request,ServletRequestAttributes,Deficient Encapsulation
13401,spring-framework,org.springframework.web.context.request,ServletRequestAttributes,Broken Hierarchy
13402,spring-framework,org.springframework.web.context.request,ServletWebRequest,Insufficient Modularization
13403,spring-framework,org.springframework.web.context.request,RequestScope,Unutilized Abstraction
13404,spring-framework,org.springframework.web.context.request,RequestScope,Broken Hierarchy
13405,spring-framework,org.springframework.web.context.request.async,DeferredResultTests,Unutilized Abstraction
13406,spring-framework,org.springframework.web.context.request.async,StandardServletAsyncWebRequestTests,Unutilized Abstraction
13407,spring-framework,org.springframework.web.context.request.async,WebAsyncManagerTimeoutTests,Unutilized Abstraction
13408,spring-framework,org.springframework.web.context.request.async,WebAsyncManagerTests,Unutilized Abstraction
13409,spring-framework,org.springframework.web.context.request.async,StubCallable,Unutilized Abstraction
13410,spring-framework,org.springframework.web.context.request.async,SyncTaskExecutor,Unutilized Abstraction
13411,spring-framework,org.springframework.web.context.request.async,WebAsyncManagerErrorTests,Unutilized Abstraction
13412,spring-framework,org.springframework.web.context.request.async,StubCallable,Unutilized Abstraction
13413,spring-framework,org.springframework.web.context.request.async,TimeoutDeferredResultProcessingInterceptor,Unutilized Abstraction
13414,spring-framework,org.springframework.web.context.request.async,WebAsyncUtils,Deficient Encapsulation
13415,spring-framework,org.springframework.web.context.request.async,WebAsyncUtils,Cyclic-Dependent Modularization
13416,spring-framework,org.springframework.web.context.request.async,TimeoutCallableProcessingInterceptor,Unutilized Abstraction
13417,spring-framework,org.springframework.web.context.request.async,WebAsyncManager,Cyclic-Dependent Modularization
13418,spring-framework,org.springframework.web.filter,ForwardedHeaderFilterTests,Insufficient Modularization
13419,spring-framework,org.springframework.web.filter,ForwardedPrefix,Unutilized Abstraction
13420,spring-framework,org.springframework.web.filter,ForwardedFor,Unutilized Abstraction
13421,spring-framework,org.springframework.web.filter,SendRedirect,Unutilized Abstraction
13422,spring-framework,org.springframework.web.filter,CompositeFilterTests,Unutilized Abstraction
13423,spring-framework,org.springframework.web.filter,CompositeFilterTests,Deficient Encapsulation
13424,spring-framework,org.springframework.web.filter,MockFilter,Deficient Encapsulation
13425,spring-framework,org.springframework.web.filter,ShallowEtagHeaderFilterTests,Unutilized Abstraction
13426,spring-framework,org.springframework.web.filter,OncePerRequestFilterTests,Unutilized Abstraction
13427,spring-framework,org.springframework.web.filter,TestOncePerRequestFilter,Broken Hierarchy
13428,spring-framework,org.springframework.web.filter,RelativeRedirectFilterTests,Unutilized Abstraction
13429,spring-framework,org.springframework.web.filter,DelegatingFilterProxyTests,Unutilized Abstraction
13430,spring-framework,org.springframework.web.filter,DelegatingFilterProxyTests,Deficient Encapsulation
13431,spring-framework,org.springframework.web.filter,MockFilter,Unutilized Abstraction
13432,spring-framework,org.springframework.web.filter,MockFilter,Deficient Encapsulation
13433,spring-framework,org.springframework.web.filter,HiddenHttpMethodFilterTests,Unutilized Abstraction
13434,spring-framework,org.springframework.web.filter,CorsFilterTests,Unutilized Abstraction
13435,spring-framework,org.springframework.web.filter,CharacterEncodingFilterTests,Unutilized Abstraction
13436,spring-framework,org.springframework.web.filter,RequestLoggingFilterTests,Unutilized Abstraction
13437,spring-framework,org.springframework.web.filter,RequestContextFilterTests,Unutilized Abstraction
13438,spring-framework,org.springframework.web.filter,RequestContextFilterTests,Deficient Encapsulation
13439,spring-framework,org.springframework.web.filter,DummyFilterChain,Unutilized Abstraction
13440,spring-framework,org.springframework.web.filter,DummyFilterChain,Deficient Encapsulation
13441,spring-framework,org.springframework.web.filter,FormContentFilterTests,Unutilized Abstraction
13442,spring-framework,org.springframework.web.filter,ContentCachingResponseWrapperTests,Unutilized Abstraction
13443,spring-framework,org.springframework.web.filter,ServerHttpObservationFilterTests,Unutilized Abstraction
13444,spring-framework,org.springframework.web.filter,RelativeRedirectFilter,Broken Hierarchy
13445,spring-framework,org.springframework.web.filter,ServletRequestPathFilter,Unutilized Abstraction
13446,spring-framework,org.springframework.web.filter,CorsFilter,Broken Hierarchy
13447,spring-framework,org.springframework.web.filter,ShallowEtagHeaderFilter,Broken Hierarchy
13448,spring-framework,org.springframework.web.filter,ShallowEtagHeaderFilter,Cyclic-Dependent Modularization
13449,spring-framework,org.springframework.web.filter,ConditionalContentCachingResponseWrapper,Cyclic-Dependent Modularization
13450,spring-framework,org.springframework.web.filter,AbstractRequestLoggingFilter,Deficient Encapsulation
13451,spring-framework,org.springframework.web.filter,AbstractRequestLoggingFilter,Broken Hierarchy
13452,spring-framework,org.springframework.web.filter,GenericFilterBean,Unutilized Abstraction
13453,spring-framework,org.springframework.web.filter,FilterConfigPropertyValues,Unutilized Abstraction
13454,spring-framework,org.springframework.web.filter,ServletContextRequestLoggingFilter,Unutilized Abstraction
13455,spring-framework,org.springframework.web.filter,DelegatingFilterProxy,Unutilized Abstraction
13456,spring-framework,org.springframework.web.filter,OncePerRequestFilter,Unutilized Abstraction
13457,spring-framework,org.springframework.web.filter,OncePerRequestFilter,Deficient Encapsulation
13458,spring-framework,org.springframework.web.filter,OncePerRequestFilter,Broken Hierarchy
13459,spring-framework,org.springframework.web.filter,OncePerRequestFilter,Wide Hierarchy
13460,spring-framework,org.springframework.web.filter,ForwardedHeaderFilter,Broken Hierarchy
13461,spring-framework,org.springframework.web.filter,ForwardedHeaderFilter,Insufficient Modularization
13462,spring-framework,org.springframework.web.filter,ForwardedHeaderExtractingRequest,Unutilized Abstraction
13463,spring-framework,org.springframework.web.filter,ForwardedHeaderExtractingRequest,Broken Hierarchy
13464,spring-framework,org.springframework.web.filter,ForwardedHeaderExtractingResponse,Unutilized Abstraction
13465,spring-framework,org.springframework.web.filter,HiddenHttpMethodFilter,Deficient Encapsulation
13466,spring-framework,org.springframework.web.filter,HiddenHttpMethodFilter,Broken Hierarchy
13467,spring-framework,org.springframework.web.filter,HttpMethodRequestWrapper,Unutilized Abstraction
13468,spring-framework,org.springframework.web.filter,VirtualFilterChain,Unutilized Abstraction
13469,spring-framework,org.springframework.web.filter,CharacterEncodingFilter,Broken Hierarchy
13470,spring-framework,org.springframework.web.filter,RequestContextFilter,Broken Hierarchy
13471,spring-framework,org.springframework.web.filter,FormContentFilter,Broken Hierarchy
13472,spring-framework,org.springframework.web.filter,FormContentRequestWrapper,Unutilized Abstraction
13473,spring-framework,org.springframework.web.filter,CommonsRequestLoggingFilter,Unutilized Abstraction
13474,spring-framework,org.springframework.web.filter,ServerHttpObservationFilter,Deficient Encapsulation
13475,spring-framework,org.springframework.web.filter,ServerHttpObservationFilter,Broken Hierarchy
13476,spring-framework,org.springframework.web.filter.reactive,ServerWebExchangeContextFilterTests,Unutilized Abstraction
13477,spring-framework,org.springframework.web.filter.reactive,HiddenHttpMethodFilterTests,Unutilized Abstraction
13478,spring-framework,org.springframework.web.filter.reactive,ServerHttpObservationFilterTests,Unutilized Abstraction
13479,spring-framework,org.springframework.web.filter.reactive,ServerWebExchangeContextFilter,Deficient Encapsulation
13480,spring-framework,org.springframework.web.filter.reactive,HiddenHttpMethodFilter,Deficient Encapsulation
13481,spring-framework,org.springframework.web.filter.reactive,ServerHttpObservationFilter,Deficient Encapsulation
13482,spring-framework,org.springframework.web.util,ServletRequestPathUtilsTests,Unutilized Abstraction
13483,spring-framework,org.springframework.web.util,DefaultUriBuilderFactoryTests,Unutilized Abstraction
13484,spring-framework,org.springframework.web.util,UriTemplateTests,Unutilized Abstraction
13485,spring-framework,org.springframework.web.util,HtmlCharacterEntityReferencesTests,Unutilized Abstraction
13486,spring-framework,org.springframework.web.util,UriComponentsTests,Unutilized Abstraction
13487,spring-framework,org.springframework.web.util,UrlPathHelperTests,Unutilized Abstraction
13488,spring-framework,org.springframework.web.util,UrlPathHelperTests,Insufficient Modularization
13489,spring-framework,org.springframework.web.util,HtmlUtilsTests,Unutilized Abstraction
13490,spring-framework,org.springframework.web.util,ContentCachingRequestWrapperTests,Unutilized Abstraction
13491,spring-framework,org.springframework.web.util,NestedServletExceptionTests,Unutilized Abstraction
13492,spring-framework,org.springframework.web.util,UriComponentsBuilderTests,Unutilized Abstraction
13493,spring-framework,org.springframework.web.util,UriComponentsBuilderTests,Insufficient Modularization
13494,spring-framework,org.springframework.web.util,JavaScriptUtilsTests,Unutilized Abstraction
13495,spring-framework,org.springframework.web.util,TagUtilsTests,Unutilized Abstraction
13496,spring-framework,org.springframework.web.util,TagA,Unnecessary Abstraction
13497,spring-framework,org.springframework.web.util,TagA,Unutilized Abstraction
13498,spring-framework,org.springframework.web.util,TagB,Unnecessary Abstraction
13499,spring-framework,org.springframework.web.util,TagB,Unutilized Abstraction
13500,spring-framework,org.springframework.web.util,TagC,Unnecessary Abstraction
13501,spring-framework,org.springframework.web.util,ServletContextPropertyUtilsTests,Unutilized Abstraction
13502,spring-framework,org.springframework.web.util,WebUtilsTests,Unutilized Abstraction
13503,spring-framework,org.springframework.web.util,UriUtilsTests,Unutilized Abstraction
13504,spring-framework,org.springframework.web.util,ForwardedHeaderUtilsTests,Unutilized Abstraction
13505,spring-framework,org.springframework.web.util,ForwardedHeaderUtilsTests,Insufficient Modularization
13506,spring-framework,org.springframework.web.util,HttpSessionMutexListener,Unutilized Abstraction
13507,spring-framework,org.springframework.web.util,Mutex,Unnecessary Abstraction
13508,spring-framework,org.springframework.web.util,Mutex,Unutilized Abstraction
13509,spring-framework,org.springframework.web.util,CookieGenerator,Unutilized Abstraction
13510,spring-framework,org.springframework.web.util,CookieGenerator,Deficient Encapsulation
13511,spring-framework,org.springframework.web.util,ContentCachingInputStream,Unutilized Abstraction
13512,spring-framework,org.springframework.web.util,MethodArgumentErrorMessageSource,Unutilized Abstraction
13513,spring-framework,org.springframework.web.util,ServletContextPlaceholderResolver,Unutilized Abstraction
13514,spring-framework,org.springframework.web.util,ContentCachingResponseWrapper,Insufficient Modularization
13515,spring-framework,org.springframework.web.util,ResponseServletOutputStream,Unutilized Abstraction
13516,spring-framework,org.springframework.web.util,ResponsePrintWriter,Unutilized Abstraction
13517,spring-framework,org.springframework.web.util,WebUtilRuntimeHints,Unutilized Abstraction
13518,spring-framework,org.springframework.web.util,WebUtils,Deficient Encapsulation
13519,spring-framework,org.springframework.web.util,WebUtils,Insufficient Modularization
13520,spring-framework,org.springframework.web.util,UrlPathHelper,Deficient Encapsulation
13521,spring-framework,org.springframework.web.util,UrlPathHelper,Insufficient Modularization
13522,spring-framework,org.springframework.web.util,TagUtils,Deficient Encapsulation
13523,spring-framework,org.springframework.web.util,UriUtils,Insufficient Modularization
13524,spring-framework,org.springframework.web.util,ServletRequestPathUtils,Deficient Encapsulation
13525,spring-framework,org.springframework.web.util,WebAppRootListener,Unutilized Abstraction
13526,spring-framework,org.springframework.web.util,UriComponentsBuilder,Cyclic-Dependent Modularization
13527,spring-framework,org.springframework.web.util,UriComponentsBuilder,Insufficient Modularization
13528,spring-framework,org.springframework.web.util,CompositePathComponentBuilder,Cyclic-Dependent Modularization
13529,spring-framework,org.springframework.web.util,FullPathComponentBuilder,Cyclic-Dependent Modularization
13530,spring-framework,org.springframework.web.util,PathSegmentComponentBuilder,Cyclic-Dependent Modularization
13531,spring-framework,org.springframework.web.util,DefaultUriBuilderFactory,Insufficient Modularization
13532,spring-framework,org.springframework.web.util,DefaultUriBuilder,Unutilized Abstraction
13533,spring-framework,org.springframework.web.util,DefaultUriBuilder,Insufficient Modularization
13534,spring-framework,org.springframework.web.util,IntrospectorCleanupListener,Unutilized Abstraction
13535,spring-framework,org.springframework.web.util,UriComponents,Cyclic-Dependent Modularization
13536,spring-framework,org.springframework.web.util,UriComponents,Insufficient Modularization
13537,spring-framework,org.springframework.web.util,MapTemplateVariables,Unutilized Abstraction
13538,spring-framework,org.springframework.web.util,VarArgsTemplateVariables,Unutilized Abstraction
13539,spring-framework,org.springframework.web.util,HierarchicalUriComponents,Rebellious Hierarchy
13540,spring-framework,org.springframework.web.util,HierarchicalUriComponents,Cyclic-Dependent Modularization
13541,spring-framework,org.springframework.web.util,HierarchicalUriComponents,Insufficient Modularization
13542,spring-framework,org.springframework.web.util,UriTemplateEncoder,Cyclic-Dependent Modularization
13543,spring-framework,org.springframework.web.util,PathComponent,Cyclic-Dependent Modularization
13544,spring-framework,org.springframework.web.util,FullPathComponent,Cyclic-Dependent Modularization
13545,spring-framework,org.springframework.web.util,PathSegmentComponent,Unutilized Abstraction
13546,spring-framework,org.springframework.web.util,PathComponentComposite,Unutilized Abstraction
13547,spring-framework,org.springframework.web.util,QueryUriTemplateVariables,Unutilized Abstraction
13548,spring-framework,org.springframework.web.util,ForwardedHeaderUtils,Cyclic-Dependent Modularization
13549,spring-framework,org.springframework.web.util,JavaScriptUtils,Imperative Abstraction
13550,spring-framework,org.springframework.web.util,HtmlCharacterEntityDecoder,Unutilized Abstraction
13551,spring-framework,org.springframework.web.util.pattern,PathPatternRouteMatcherTests,Unutilized Abstraction
13552,spring-framework,org.springframework.web.util.pattern,PathPatternTests,Insufficient Modularization
13553,spring-framework,org.springframework.web.util.pattern,PathPatternParserTests,Unutilized Abstraction
13554,spring-framework,org.springframework.web.util.pattern,PathPatternParserTests,Insufficient Modularization
13555,spring-framework,org.springframework.web.util.pattern,InternalPathPatternParser,Imperative Abstraction
13556,spring-framework,org.springframework.web.util.pattern,InternalPathPatternParser,Unutilized Abstraction
13557,spring-framework,org.springframework.web.util.pattern,InternalPathPatternParser,Unexploited Encapsulation
13558,spring-framework,org.springframework.web.util.pattern,InternalPathPatternParser,Missing Hierarchy
13559,spring-framework,org.springframework.web.util.pattern,PathElement,Multifaceted Abstraction
13560,spring-framework,org.springframework.web.util.pattern,PathPattern,Deficient Encapsulation
13561,spring-framework,org.springframework.web.util.pattern,PathPattern,Unexploited Encapsulation
13562,spring-framework,org.springframework.web.util.pattern,PathPattern,Missing Hierarchy
13563,spring-framework,org.springframework.web.util.pattern,PathPattern,Insufficient Modularization
13564,spring-framework,org.springframework.web.util.pattern,PathRemainingMatchInfo,Unutilized Abstraction
13565,spring-framework,org.springframework.web.util.pattern,LiteralPathElement,Unutilized Abstraction
13566,spring-framework,org.springframework.web.util.pattern,WildcardTheRestPathElement,Unutilized Abstraction
13567,spring-framework,org.springframework.web.util.pattern,SingleCharWildcardedPathElement,Unutilized Abstraction
13568,spring-framework,org.springframework.web.util.pattern,PathPatternParser,Deficient Encapsulation
13569,spring-framework,org.springframework.web.util.pattern,PathContainerRoute,Broken Hierarchy
13570,spring-framework,org.springframework.web.util.pattern,SeparatorPathElement,Unutilized Abstraction
13571,spring-framework,org.springframework.web.util.pattern,CaptureTheRestPathElement,Unutilized Abstraction
13572,spring-framework,org.springframework.web.util.pattern,PathMatchingBenchmark,Unutilized Abstraction
13573,spring-framework,org.springframework.web.util.pattern,AllRoutesPatternParser,Unutilized Abstraction
13574,spring-framework,org.springframework.web.util.pattern,AllRoutesPatternParser,Broken Hierarchy
13575,spring-framework,org.springframework.web.util.pattern,StaticRoutesPatternParser,Unutilized Abstraction
13576,spring-framework,org.springframework.web.util.pattern,StaticRoutesPatternParser,Broken Hierarchy
13577,spring-framework,org.springframework.web.util.pattern,AllRoutesAntPathMatcher,Unutilized Abstraction
13578,spring-framework,org.springframework.web.util.pattern,AllRoutesAntPathMatcher,Broken Hierarchy
13579,spring-framework,org.springframework.web.util.pattern,StaticRoutesAntPathMatcher,Unutilized Abstraction
13580,spring-framework,org.springframework.web.util.pattern,StaticRoutesAntPathMatcher,Broken Hierarchy
13581,spring-framework,org.springframework.web.util.pattern,PatternParserData,Unutilized Abstraction
13582,spring-framework,org.springframework.web.util.pattern,AntPathMatcherData,Unutilized Abstraction
13583,spring-framework,org.springframework.web.bind,EscapedErrorsTests,Imperative Abstraction
13584,spring-framework,org.springframework.web.bind,EscapedErrorsTests,Unutilized Abstraction
13585,spring-framework,org.springframework.web.bind,ServletRequestDataBinderTests,Unutilized Abstraction
13586,spring-framework,org.springframework.web.bind,ServletRequestUtilsTests,Unutilized Abstraction
13587,spring-framework,org.springframework.web.bind,MissingRequestCookieException,Broken Hierarchy
13588,spring-framework,org.springframework.web.bind,MissingRequestValueException,Broken Hierarchy
13589,spring-framework,org.springframework.web.bind,MissingMatrixVariableException,Broken Hierarchy
13590,spring-framework,org.springframework.web.bind,MissingRequestHeaderException,Broken Hierarchy
13591,spring-framework,org.springframework.web.bind,UnsatisfiedServletRequestParameterException,Broken Hierarchy
13592,spring-framework,org.springframework.web.bind,ServletRequestParameterPropertyValues,Deficient Encapsulation
13593,spring-framework,org.springframework.web.bind,WebDataBinder,Deficient Encapsulation
13594,spring-framework,org.springframework.web.bind,MissingServletRequestParameterException,Broken Hierarchy
13595,spring-framework,org.springframework.web.bind,EscapedErrors,Unutilized Abstraction
13596,spring-framework,org.springframework.web.bind,EscapedErrors,Insufficient Modularization
13597,spring-framework,org.springframework.web.bind,ServletRequestUtils,Insufficient Modularization
13598,spring-framework,org.springframework.web.bind,ParameterParser,Unutilized Abstraction
13599,spring-framework,org.springframework.web.bind,IntParser,Unutilized Abstraction
13600,spring-framework,org.springframework.web.bind,IntParser,Broken Hierarchy
13601,spring-framework,org.springframework.web.bind,LongParser,Unutilized Abstraction
13602,spring-framework,org.springframework.web.bind,LongParser,Broken Hierarchy
13603,spring-framework,org.springframework.web.bind,FloatParser,Unutilized Abstraction
13604,spring-framework,org.springframework.web.bind,FloatParser,Broken Hierarchy
13605,spring-framework,org.springframework.web.bind,DoubleParser,Unutilized Abstraction
13606,spring-framework,org.springframework.web.bind,DoubleParser,Broken Hierarchy
13607,spring-framework,org.springframework.web.bind,BooleanParser,Unutilized Abstraction
13608,spring-framework,org.springframework.web.bind,BooleanParser,Broken Hierarchy
13609,spring-framework,org.springframework.web.bind,StringParser,Unutilized Abstraction
13610,spring-framework,org.springframework.web.bind,StringParser,Broken Hierarchy
13611,spring-framework,org.springframework.web.bind,MissingPathVariableException,Broken Hierarchy
13612,spring-framework,org.springframework.web.bind,ServletRequestDataBinder,Broken Hierarchy
13613,spring-framework,org.springframework.web.bind,ServletRequestValueResolver,Unutilized Abstraction
13614,spring-framework,org.springframework.web.bind,ServletRequestUtilsBenchmark,Unutilized Abstraction
13615,spring-framework,org.springframework.web.bind,ServletRequestUtilsBenchmark,Deficient Encapsulation
13616,spring-framework,org.springframework.web.bind,BenchmarkData,Unnecessary Abstraction
13617,spring-framework,org.springframework.web.bind,BenchmarkData,Deficient Encapsulation
13618,spring-framework,org.springframework.web.bind.support,WebExchangeDataBinderTests,Unutilized Abstraction
13619,spring-framework,org.springframework.web.bind.support,WebExchangeDataBinderTests,Insufficient Modularization
13620,spring-framework,org.springframework.web.bind.support,TestBeanPropertyEditor,Unutilized Abstraction
13621,spring-framework,org.springframework.web.bind.support,WebRequestDataBinderTests,Unutilized Abstraction
13622,spring-framework,org.springframework.web.bind.support,WebRequestDataBinderTests,Insufficient Modularization
13623,spring-framework,org.springframework.web.bind.support,TestBeanWithConcreteSpouse,Unutilized Abstraction
13624,spring-framework,org.springframework.web.bind.support,WebRequestDataBinderIntegrationTests,Unutilized Abstraction
13625,spring-framework,org.springframework.web.bind.support,AbstractStandardMultipartServlet,Unutilized Abstraction
13626,spring-framework,org.springframework.web.bind.support,PartsServlet,Unnecessary Abstraction
13627,spring-framework,org.springframework.web.bind.support,PartsServlet,Unutilized Abstraction
13628,spring-framework,org.springframework.web.bind.support,PartListServlet,Unnecessary Abstraction
13629,spring-framework,org.springframework.web.bind.support,PartListServlet,Unutilized Abstraction
13630,spring-framework,org.springframework.web.bind.support,DefaultSessionAttributeStore,Unutilized Abstraction
13631,spring-framework,org.springframework.web.bind.support,SpringWebConstraintValidatorFactory,Unutilized Abstraction
13632,spring-framework,org.springframework.web.bind.support,WebExchangeBindException,Insufficient Modularization
13633,spring-framework,org.springframework.web.bind.support,SimpleSessionStatus,Unutilized Abstraction
13634,spring-framework,org.springframework.web.bind.annotation,RequestMethodTests,Unutilized Abstraction
13635,spring-framework,org.springframework.web.bind.annotation,ControllerMappingReflectiveProcessorTests,Unutilized Abstraction
13636,spring-framework,org.springframework.web.bind.annotation,SampleControllerWithClassMapping,Unnecessary Abstraction
13637,spring-framework,org.springframework.web.bind.annotation,ExceptionHandlerReflectiveProcessor,Unutilized Abstraction
13638,spring-framework,org.springframework.web.bind.annotation,ValueConstants,Unnecessary Abstraction
13639,spring-framework,org.springframework.web,ErrorResponseExceptionTests,Unutilized Abstraction
13640,spring-framework,org.springframework.web,ErrorResponseExceptionTests,Insufficient Modularization
